GEOID,geometry,NAME,variable,value,moe,Year,short_label,SE,CoV
53033004000,"list(list(c(-122.275832, -122.274333, -122.274385, -122.269018, -122.266436, -122.264473, -122.267487, -122.231835, -122.230579, -122.226235, -122.231435, -122.252256, -122.254949, -122.258149, -122.258185, -122.259177, -122.263546, -122.26888, -122.272256, -122.275367, -122.275832, 47.675774, 47.675771, 47.68303, 47.683023, 47.682954, 47.684754, 47.690315, 47.69012, 47.684915, 47.66692, 47.66412, 47.674153, 47.673406, 47.673288, 47.675799, 47.675067, 47.675721, 47.675748, 47.67576, 47.674907, 47.675774
)))","Census Tract 40, King County, Washington",B25064_001,1063,120,2014,Median Gross Rent,72.95481982941233,0.06863106286868516
53033005700,"list(list(c(-122.436941, -122.425506, -122.42269, -122.41584, -122.409185, -122.409283567918, -122.406673, -122.405335, -122.403514, -122.402046, -122.393682, -122.39122, -122.391031, -122.392775, -122.3961, -122.396102, -122.396584, -122.39617, -122.395661, -122.395649, -122.39288, -122.392885, -122.392902, -122.390256, -122.390417, -122.391695, -122.391617, -122.392981, -122.392999, -122.401001, -122.400928, -122.403619, -122.403577, -122.411022, -122.419885, -122.419918, -122.42051711594, -122.421367, 
-122.429841, -122.436941, 47.661719, 47.664709, 47.666614, 47.670622, 47.671743, 47.6726728586078, 47.670744, 47.668026, 47.66666, 47.666072, 47.66368, 47.663839, 47.661318, 47.660627, 47.661323, 47.660041, 47.658397, 47.657688, 47.656287, 47.654068, 47.65317, 47.652266, 47.648644, 47.6487, 47.645817, 47.644611, 47.64346, 47.641157, 47.639563, 47.639554, 47.646835, 47.646815, 47.65407, 47.654093, 47.654156, 47.652834, 47.651857427901, 47.652949, 47.658919, 47.661719)))","Census Tract 57, King County, Washington",B25064_001,1310,191,2014,Median Gross Rent,116.11975489514795,0.0886410342711053
53033009600,"list(list(c(-122.401839, -122.391366, -122.387139, -122.381738, -122.381215680882, -122.381175, -122.376198088798, -122.376937, -122.377637, -122.383214, -122.38924, -122.392123, -122.395296, -122.397237, -122.397749, -122.400974, -122.401839, 47.58392, 47.592328, 47.59572, 47.59392, 47.5906135251581, 47.590356, 47.585879893731, 47.585426, 47.581045, 47.581168, 47.581215, 47.581049, 47.58124, 47.581255, 47.583736, 47.583587, 47.58392)))","Census Tract 96, King County, Washington",B25064_001,1173,121,2014,Median Gross Rent,73.5627766613241,0.06271336458765907
53033020800,"list(list(c(-122.384226, -122.380391, -122.377373, -122.377226, -122.375408, -122.372172, -122.370068, -122.366973, -122.366609, -122.361214, -122.358821, -122.356085, -122.354933, -122.354606, -122.352775, -122.354513, -122.3546, -122.358488, -122.361142, -122.361166, -122.363864, -122.365027, -122.36747, -122.372861, -122.375841, -122.382395590803, -122.381212847512, -122.380241, -122.386367023219, -122.384226, 47.763458, 47.761447, 47.764378, 47.770252, 47.768902, 47.767769, 47.765875, 47.765156, 
47.765119, 47.765063, 47.765047, 47.764269, 47.761803, 47.759272, 47.755944, 47.751368, 47.749429, 47.751499, 47.753705, 47.755952, 47.755971, 47.75598, 47.754115, 47.751732, 47.748564, 47.749057035704, 47.7542510961136, 47.758519, 47.7634191652201, 47.763458)))","Census Tract 208, King County, Washington",B25064_001,978,139,2014,Median Gross Rent,84.50599963573595,0.08640695259277704
53033022202,"list(list(c(-122.223993, -122.218905, -122.2188, -122.218749, -122.218452, -122.217505, -122.215272, -122.213269, -122.210926, -122.20784, -122.207813, -122.207784, -122.207759, -122.207756, -122.20776, -122.207779, -122.207825, -122.20809, -122.208553, -122.210275, -122.210519, -122.21039, -122.213318, -122.217028, -122.217995, -122.217944, -122.217886, -122.215773, -122.215706, -122.215245, -122.216657, -122.22, -122.221113, -122.221114, -122.22125, -122.221272, -122.223441, -122.223993, 47.733213, 
47.733163, 47.733163, 47.733177, 47.734032, 47.733564, 47.733037, 47.732373, 47.731089, 47.730818, 47.727019, 47.723121, 47.720296, 47.718483, 47.717119, 47.715321, 47.711227, 47.709763, 47.709344, 47.708234, 47.707704, 47.704027, 47.705244, 47.705383, 47.705384, 47.707768, 47.711166, 47.711337, 47.716822, 47.717612, 47.716602, 47.717206, 47.720386, 47.720421, 47.725581, 47.727388, 47.730357, 47.733213)))","Census Tract 222.02, King County, Washington",B25064_001,1378,59,2014,Median Gross Rent,35.869453082794394,0.026030082062985772
53033023100,"list(list(c(-122.121709, -122.121673, -122.12167, -122.116838, -122.115721, -122.112314, -122.109595, -122.108743, -122.107237, -122.110574, -122.109032, -122.091063, -122.084132, -122.090232, -122.090633, -122.096558, -122.099331, -122.110532, -122.112085, -122.111672, -122.113954, -122.116851, -122.115749, -122.115714, -122.117464, -122.116214, -122.117005, -122.119016, -122.119314, -122.120477, -122.121287, -122.121693, -122.121709, 47.619572, 47.624234, 47.624448, 47.622894, 47.622525, 47.621427, 
47.618863, 47.618131, 47.616773, 47.609779, 47.608922, 47.608345, 47.608122, 47.602822, 47.602261, 47.59125, 47.591403, 47.592022, 47.592219, 47.586209, 47.586787, 47.589185, 47.590463, 47.597177, 47.599147, 47.601048, 47.605573, 47.606859, 47.608896, 47.609876, 47.609756, 47.616952, 47.619572)))","Census Tract 231, King County, Washington",B25064_001,1679,191,2014,Median Gross Rent,116.11975489514795,0.06916006843070158
53033024500,"list(list(c(-122.250034, -122.237134, -122.235712, -122.239418, -122.239158, -122.232355, -122.231666, -122.226966, -122.218782, -122.215978, -122.214918, -122.205809, -122.205839, -122.207433, -122.202426, -122.2009, -122.200335, -122.199007, -122.199091, -122.199333, -122.201133, -122.21006, -122.211491, -122.21299, -122.217173, -122.221574, -122.220513, -122.220697, -122.221507, -122.223703, -122.226116, -122.229641, -122.230225, -122.244034, -122.250034, 47.562521, 47.570621, 47.571657, 47.574443, 
47.574519, 47.574592, 47.574558, 47.574576, 47.574563, 47.574542, 47.574342, 47.574509, 47.576293, 47.577556, 47.578112, 47.578518, 47.578222, 47.575921, 47.574044, 47.566221, 47.557721, 47.557524, 47.555369, 47.55632, 47.556044, 47.554535, 47.557329, 47.560106, 47.561182, 47.560103, 47.55868, 47.558276, 47.560457, 47.559621, 47.562521)))","Census Tract 245, King County, Washington",B25064_001,2001,NA,2014,Median Gross Rent,NA,NA
53033025006,"list(list(c(-122.136507, -122.133059, -122.128844, -122.125603, -122.124341, -122.125004, -122.128633, -122.130038, -122.128917, -122.128669, -122.130331, -122.129264, -122.125546, -122.119855, -122.115703, -122.115566, -122.10047, -122.094761, -122.088113, -122.08747, -122.086107, -122.08505, -122.084324, -122.082573, -122.081631, -122.076788, -122.075302, -122.072021, -122.070346, -122.069788, -122.06824, -122.06678, -122.064444, -122.064382, -122.063264, -122.061779, -122.065224, -122.066783, 
-122.069871, -122.070176, -122.069765, -122.069471, -122.072737, -122.075283, -122.078403, -122.087321, -122.089357, -122.091043, -122.09471, -122.095588, -122.096575, -122.097891, -122.102311, -122.10687, -122.112697, -122.122077, -122.122279, -122.12392, -122.13016, -122.134332, -122.137481, -122.136507, 47.516267, 47.518473, 47.518861, 47.52124, 47.525226, 47.528251, 47.533662, 47.535032, 47.53555, 47.536197, 47.543365, 47.546501, 47.543013, 47.542817, 47.545277, 47.548291, 47.548492, 47.548446, 
47.548382, 47.551509, 47.551835, 47.553594, 47.551902, 47.551745, 47.553443, 47.553633, 47.550644, 47.548678, 47.546884, 47.5464, 47.54544, 47.544427, 47.541639, 47.541298, 47.539735, 47.529874, 47.524659, 47.52387, 47.521397, 47.520326, 47.519624, 47.51866, 47.516282, 47.515205, 47.513111, 47.509765, 47.506788, 47.505266, 47.503427, 47.502551, 47.499801, 47.498731, 47.50025, 47.501209, 47.500474, 47.502476, 47.504373, 47.505643, 47.50788, 47.510967, 47.514917, 47.516267)))","Census Tract 250.06, King County, Washington",B25064_001,1710,175,2014,Median Gross Rent,106.39244558455964,0.06221780443541499
53033026002,"list(list(c(-122.251642, -122.248969, -122.24559, -122.242793, -122.235263, -122.23381, -122.233662, -122.233355, -122.233114, -122.233307, -122.232537, -122.231932, -122.231168, -122.230718, -122.227568, -122.22763, -122.227367, -122.227558, -122.227555, -122.227565, -122.227586, -122.227608, -122.227635, -122.227412, -122.22542, -122.221491, -122.220771, -122.220135, -122.219201, -122.21786, -122.217487, -122.21724, -122.217096, -122.219162, -122.220958, -122.222587, -122.222765, -122.231093, -122.23523, 
-122.237599, -122.241722, -122.248625, -122.249997, -122.251666, -122.251642, 47.479878, 47.483012, 47.482058, 47.481274, 47.480839, 47.480315, 47.480445, 47.480707, 47.481213, 47.481474, 47.482899, 47.482799, 47.482707, 47.482654, 47.482166, 47.484564, 47.484751, 47.486362, 47.48701, 47.48938, 47.490877, 47.492578, 47.495401, 47.504365, 47.503387, 47.500773, 47.499582, 47.497714, 47.494304, 47.490599, 47.485018, 47.480225, 47.479747, 47.479599, 47.47881, 47.47638, 47.47496, 47.47654, 47.478919, 
47.479189, 47.478473, 47.475198, 47.476548, 47.479424, 47.479878)))","Census Tract 260.02, King County, Washington",B25064_001,1156,63,2014,Median Gross Rent,38.30128041044147,0.033132595510762516
53033027800,"list(list(c(-122.373922214062, -122.372362, -122.370275245807, -122.367212, -122.366561, -122.3633, -122.363722, -122.362664, -122.360793, -122.360261, -122.360538, -122.357898, -122.349939, -122.347272, -122.347358, -122.347341, -122.351103, -122.35273, -122.355493, -122.356419, -122.358839, -122.359231, -122.359486, -122.359346, -122.361836, -122.362344732226, -122.362505, -122.367036, -122.383136, -122.373922214062, 47.4550269808897, 47.45579, 47.45744502858, 47.45787, 47.463675, 47.463282, 47.46542, 
47.466696, 47.466736, 47.46196, 47.455964, 47.45595, 47.456008, 47.456044, 47.45244, 47.452053, 47.449151, 47.448816, 47.447875, 47.44746, 47.445702, 47.44558, 47.445457, 47.445163, 47.445221, 47.4452222028544, 47.445451, 47.447621, 47.450521, 47.4550269808897)))","Census Tract 278, King County, Washington",B25064_001,1075,593,2014,Median Gross Rent,360.51840132367926,0.33536595471970165
53033030003,"list(list(c(-122.325751659469, -122.320106, -122.314445, -122.313186, -122.313211, -122.303848, -122.299024, -122.296277, -122.293761, -122.296731, -122.307252, -122.309524, -122.311721, -122.31201, -122.31231, -122.312581, -122.312399, -122.312272, -122.312131, -122.313341, -122.31357, -122.315252, -122.317889, -122.318726, -122.319511, -122.322467, -122.324833, -122.324960251599, -122.325026764343, -122.325055992627, -122.325056, -122.323858, -122.325751659469, 47.3720533350842, 47.372222, 47.372225, 
47.373593, 47.368811, 47.368703, 47.368662, 47.369662, 47.36973, 47.357844, 47.357944, 47.357943, 47.353665, 47.352824, 47.351754, 47.349189, 47.343425, 47.33721, 47.335832, 47.336118, 47.337646, 47.339171, 47.340808, 47.343536, 47.345709, 47.347896, 47.348521, 47.359408144685, 47.3650987125138, 47.367599369151, 47.3676, 47.370628, 47.3720533350842)))","Census Tract 300.03, King County, Washington",B25064_001,971,89,2014,Median Gross Rent,54.10815804014747,0.055724158640728605
53033031604,"list(list(c(-122.053659, -122.053594, -122.053699, -122.047331, -122.045757, -122.043493, -122.03758, -122.03268, -122.023643, -122.020933, -122.019434, -122.018875, -122.018674, -122.018543, -122.018297, -122.01989, -122.021427, -122.027115, -122.03779, -122.042366, -122.043264, -122.053873, -122.053659, 47.344759, 47.347835, 47.354349, 47.354333, 47.355235, 47.357968, 47.357991, 47.358055, 47.361195, 47.361369, 47.354422, 47.346774, 47.343649, 47.34189, 47.340987, 47.341133, 47.343459, 47.343518, 
47.343544, 47.343547, 47.34357, 47.34357, 47.344759)))","Census Tract 316.04, King County, Washington",B25064_001,1642,166,2014,Median Gross Rent,100.92083409735372,0.06146214013237133
53033032208,"list(list(c(-122.075531, -122.074431, -122.075148, -122.07371, -122.066731, -122.06531, -122.064219, -122.064228, -122.058233, -122.059969, -122.057142, -122.05703, -122.053709, -122.053493, -122.050923, -122.050511, -122.04816, -122.047335, -122.044675, -122.044318, -122.046362, -122.046212, -122.035552, -122.035564, -122.028176, -122.027078, -122.022343, -122.021841, -122.02481, -122.025129, -122.024105, -122.021284, -122.023934, -122.024839, -122.026026, -122.03292, -122.037113, -122.035809, -122.036071, 
-122.043307, -122.046057, -122.053921, -122.061271, -122.070356, -122.068137, -122.067938, -122.068226, -122.072803, -122.074831, -122.075331, -122.075531, 47.559822, 47.562522, 47.565612, 47.566382, 47.569764, 47.569369, 47.569997, 47.570914, 47.573431, 47.575695, 47.576983, 47.578321, 47.577653, 47.578796, 47.578833, 47.576599, 47.576265, 47.578284, 47.578335, 47.579989, 47.580178, 47.581018, 47.580971, 47.582625, 47.578933, 47.57834, 47.574948, 47.57338, 47.567634, 47.560914, 47.559013, 47.554767, 
47.552856, 47.550973, 47.548776, 47.546488, 47.544336, 47.542863, 47.540232, 47.543887, 47.544759, 47.545734, 47.548432, 47.551908, 47.551675, 47.55187, 47.553565, 47.555476, 47.556322, 47.556822, 47.559822)))","Census Tract 322.08, King County, Washington",B25064_001,1632,91,2014,Median Gross Rent,55.324071703971015,0.03389955374017832
53033032324,"list(list(c(-122.132154, -122.127067, -122.126449, -122.125733, -122.118434, -122.11792, -122.112185, -122.112187, -122.110029, -122.108953, -122.109971, -122.113964, -122.119171, -122.119169, -122.121601, -122.123573, -122.128382, -122.130108, -122.130121, -122.132024, -122.132154, 47.697951, 47.69708, 47.694427, 47.693354, 47.692912, 47.689305, 47.689297, 47.680727, 47.679679, 47.677456, 47.674869, 47.674855, 47.674852, 47.678467, 47.678478, 47.682693, 47.687555, 47.691066, 47.692182, 47.694881, 
47.697951)))","Census Tract 323.24, King County, Washington",B25064_001,1077,83,2014,Median Gross Rent,50.46041704867686,0.04685275491984852
53033006200,"list(list(c(-122.317951, -122.313287, -122.310773, -122.310437, -122.304698, -122.300269, -122.286736, -122.285036, -122.285076, -122.285326, -122.289644, -122.292365, -122.294313, -122.293813, -122.294475, -122.29243, -122.293448, -122.2925, -122.292906, -122.295119, -122.295529, -122.295117, -122.29694, -122.298813, -122.29899, -122.301615, -122.302295, -122.308574, -122.312498, -122.313588, -122.315333, -122.316037, -122.317952, -122.317951, 47.64257, 47.639569, 47.63956, 47.64712, 47.647415, 
47.647366, 47.64752, 47.64752, 47.644513, 47.642459, 47.64162, 47.642124, 47.640733, 47.63825, 47.634834, 47.632279, 47.628324, 47.625977, 47.625702, 47.624205, 47.625139, 47.626668, 47.62861, 47.629433, 47.631965, 47.632277, 47.632284, 47.632311, 47.632332, 47.637411, 47.639407, 47.639557, 47.640849, 47.64257)))","Census Tract 62, King County, Washington",B25064_001,1232,309,2014,Median Gross Rent,187.85866106073675,0.1524826794324162
53033007100,"list(list(c(-122.371976, -122.371091, -122.368402, -122.364296, -122.363653, -122.36063, -122.359323, -122.356711, -122.351489, -122.347648, -122.347605, -122.350357, -122.351362, -122.352841, -122.357363, -122.359569, -122.361113, -122.369641, -122.372617, -122.371976, 47.628125, 47.628656, 47.626633, 47.625023, 47.624613, 47.624597, 47.62459, 47.624581, 47.624568, 47.624442, 47.620714, 47.61858, 47.618585, 47.61859, 47.618608, 47.618784, 47.619869, 47.626076, 47.627758, 47.628125)))","Census Tract 71, King County, Washington",B25064_001,1356,106,2014,Median Gross Rent,64.44342418264756,0.04752464910224746
53033010001,"list(list(c(-122.31597, -122.316046, -122.314784, -122.312521, -122.311656, -122.308247, -122.303415, -122.303331, -122.303226, -122.300194, -122.300169, -122.296632, -122.296757, -122.296812, -122.29682, -122.296855, -122.293365, -122.297254, -122.301062, -122.303114, -122.304388, -122.30466, -122.310501, -122.313482, -122.316866, -122.31597, 47.56723, 47.570736, 47.571558, 47.57163, 47.571862, 47.571902, 47.571921, 47.575066, 47.581003, 47.581026, 47.580993, 47.576357, 47.574552, 47.571975, 47.571624, 
47.566492, 47.560813, 47.561679, 47.560481, 47.559833, 47.559636, 47.559614, 47.561651, 47.561699, 47.561693, 47.56723)))","Census Tract 100.01, King County, Washington",B25064_001,831,46,2014,Median Gross Rent,27.966014267941393,0.03365344677249265
53033031904,"list(list(c(-122.10439, -122.10391, -122.103554, -122.103674, -122.101529, -122.097103, -122.097491, -122.097434, -122.098319, -122.095635, -122.095613, -122.093281, -122.09202, -122.09328, -122.095358, -122.095512, -122.089669, -122.082018, -122.079188, -122.078171, -122.07451, -122.067579, -122.062322, -122.057561, -122.046603, -122.041865, -122.037464, -122.033657, -122.03437, -122.033399, -122.034412, -122.033135, -122.032115, -122.035298, -122.035221, -122.033936, -122.033177, -122.031412, -122.028128, 
-122.026567, -122.026871, -122.026216, -122.02599, -122.026244, -122.026737, -122.034012, -122.035431, -122.047202, -122.054727, -122.057777, -122.058472, -122.062695, -122.066715, -122.072015, -122.073072, -122.074548, -122.07759, -122.079628, -122.080551, -122.082562, -122.084573, -122.104763, -122.10198, -122.102919, -122.104795, -122.10439, 47.46742, 47.469044, 47.469335, 47.46955, 47.470136, 47.470448, 47.473577, 47.47897, 47.48034, 47.480398, 47.481525, 47.481661, 47.482622, 47.484966, 47.486491, 
47.487582, 47.487655, 47.483792, 47.483102, 47.48322, 47.48746, 47.483742, 47.481854, 47.480554, 47.480479, 47.479385, 47.479241, 47.481858, 47.480068, 47.478163, 47.47756, 47.476256, 47.473122, 47.473546, 47.471942, 47.471339, 47.468532, 47.466426, 47.466123, 47.465296, 47.462718, 47.462195, 47.461357, 47.457888, 47.456788, 47.449016, 47.448377, 47.444843, 47.441036, 47.440723, 47.440364, 47.440622, 47.438217, 47.44238, 47.444122, 47.451535, 47.454727, 47.457972, 47.459513, 47.46091, 47.461323, 
47.463039, 47.463264, 47.465342, 47.466177, 47.46742)))","Census Tract 319.04, King County, Washington",B25064_001,1475,408,2014,Median Gross Rent,248.0463874200019,0.16816704231864535
