"FID_HRA_20","HRA2010v2_","Year","hh_size","tenure","estimate","moe","SE","CoV"
23,"Issaquah",2019,2,"Renter",1099.29007523627,465.362504068192,282.920313663826,0.257366385849539
23,"Issaquah",2019,3,"Owner",831.411051907991,401.134088020333,243.872209324659,0.29332327104024
23,"Issaquah",2019,3,"Renter",501.045519854275,341.426265079885,207.572430449435,0.414278587921124
23,"Issaquah",2019,4,"Owner",941.40823271939,345.161398205425,209.843230151207,0.222903542648066
23,"Issaquah",2019,4,"Renter",282.380928348472,238.697097574068,145.117531227665,0.513906984003476
23,"Issaquah",2019,5,"Owner",350.155780653408,226.815016264927,137.893738718442,0.393806832093776
23,"Issaquah",2019,5,"Renter",237.098478858861,253.128109625851,153.890963595948,0.649059261521266
23,"Issaquah",2019,6,"Owner",39.7550289440582,88.1768802144478,53.6077367430392,1.34845170955539
23,"Issaquah",2019,6,"Renter",57.0339466369329,107.272396337278,65.2169862287952,1.14347664986177
23,"Issaquah",2019,7,"Owner",23.3019503758393,77.2048654612732,46.93722541401,2.01430458210387
23,"Issaquah",2019,7,"Renter",26.1395381104508,84.5673184839737,51.4132790287902,1.96687786951502
23,"Issaquah",2019,NA,"Owner",8573.05780512533,1209.05513585127,735.053329998792,0.0857399246228513
24,"Kenmore/LFP",2010,0,"Total",13986.3007503703,0,0,0
24,"Kenmore/LFP",2010,1,"Owner",1979.40748602847,0,0,0
24,"Kenmore/LFP",2010,1,"Renter",1332.3405121266,0,0,0
24,"Kenmore/LFP",2010,2,"Owner",3897.65463915925,0,0,0
24,"Kenmore/LFP",2010,2,"Renter",1121.39207120068,0,0,0
24,"Kenmore/LFP",2010,3,"Owner",1905.35147406704,0,0,0
24,"Kenmore/LFP",2010,3,"Renter",595.050654551985,0,0,0
24,"Kenmore/LFP",2010,4,"Owner",1736.12033184336,0,0,0
24,"Kenmore/LFP",2010,4,"Renter",374.987694494859,0,0,0
24,"Kenmore/LFP",2010,5,"Owner",506.761202147719,0,0,0
24,"Kenmore/LFP",2010,5,"Renter",171.291243985849,0,0,0
24,"Kenmore/LFP",2010,6,"Owner",221.772919959865,0,0,0
24,"Kenmore/LFP",2010,7,"Owner",144.170520804606,0,0,0
24,"Kenmore/LFP",2010,NA,"Owner",13986.3007503703,0,0,0
24,"Kenmore/LFP",2014,0,"Total",14335.4472952748,915.110358440056,556.34759436686,0.0388092246378834
24,"Kenmore/LFP",2014,1,"Owner",2163.46904069443,823.02538236511,500.363904045665,0.231278513643559
24,"Kenmore/LFP",2014,1,"Renter",1156.63460792156,548.782708759629,333.636197025463,0.288454274790376
24,"Kenmore/LFP",2014,2,"Owner",4199.52331697959,873.783391082449,531.222582219609,0.126495923971123
24,"Kenmore/LFP",2014,2,"Renter",1086.57541329076,637.072843769747,387.312787795277,0.356452744151718
24,"Kenmore/LFP",2014,3,"Owner",1736.65285162306,673.970991512782,409.745268800545,0.235939651622142
24,"Kenmore/LFP",2014,3,"Renter",575.498792201001,468.868113484794,285.051572858663,0.495312199993471
24,"Kenmore/LFP",2014,4,"Owner",1731.90228249508,649.783754232795,395.040472651106,0.228096282708275
24,"Kenmore/LFP",2014,4,"Renter",462.360008406303,402.828718913908,244.902471753976,0.52967918353952
24,"Kenmore/LFP",2014,5,"Owner",466.889255631941,357.935228877279,217.609167777845,0.466083048930539
24,"Kenmore/LFP",2014,5,"Renter",406.64149030121,396.623767991878,241.130129449251,0.592979652102494
24,"Kenmore/LFP",2014,6,"Owner",201.960122776497,270.120999865956,164.221907311346,0.813140262808643
24,"Kenmore/LFP",2014,6,"Renter",76.4868633320221,172.506834056801,104.876708316302,1.37117282298586
24,"Kenmore/LFP",2014,7,"Owner",52.0407854231095,138.467648181806,84.182352710884,1.61762264013605
24,"Kenmore/LFP",2014,7,"Renter",18.8124641982956,113.257777368157,68.8558395181131,3.66011803623001
24,"Kenmore/LFP",2014,NA,"Owner",14335.4472952748,2029.18821235425,1233.65883693559,0.0860565290726732
24,"Kenmore/LFP",2019,0,"Total",15083.9285348651,872.471549000983,530.425038863791,0.0351649132808978
24,"Kenmore/LFP",2019,1,"Owner",1895.54787242871,713.447459642679,433.745257299863,0.228823161687875
24,"Kenmore/LFP",2019,1,"Renter",1538.73100590487,668.932844546626,406.682292932295,0.264297197737392
24,"Kenmore/LFP",2019,2,"Owner",4385.82443977882,957.419217075481,582.069554024656,0.132716108913382
24,"Kenmore/LFP",2019,2,"Renter",985.771559702885,551.235669336615,335.127491166652,0.339964658006223
24,"Kenmore/LFP",2019,3,"Owner",2074.85154845467,772.997781301918,469.949282195141,0.226497786092289
24,"Kenmore/LFP",2019,3,"Renter",626.993439950004,492.848152949127,299.630401680518,0.477884428431038
24,"Kenmore/LFP",2019,4,"Owner",2090.90670836994,720.325867513619,437.927032357677,0.209443601957297
24,"Kenmore/LFP",2019,4,"Renter",590.953673910585,484.834460672534,294.758422712125,0.498784313771309
24,"Kenmore/LFP",2019,5,"Owner",469.41014363713,365.897368850762,222.449805171361,0.473892198936635
24,"Kenmore/LFP",2019,5,"Renter",117.225426528788,221.075693094843,134.404477986639,1.14654714396482
24,"Kenmore/LFP",2019,6,"Owner",185.952502639029,233.660946684015,142.055768887518,0.763935773229559
24,"Kenmore/LFP",2019,6,"Renter",69.7523699307299,154.430038113739,93.8867967236426,1.34600153108604
24,"Kenmore/LFP",2019,7,"Owner",30.6603443184185,121.054652834175,73.5960032252439,2.40036453801443
24,"Kenmore/LFP",2019,7,"Renter",21.3474993105128,115.533475026704,70.2393654569922,3.29028540698452
24,"Kenmore/LFP",2019,NA,"Owner",15083.9285348651,1989.6303869605,1209.60938673189,0.0801919330190403
25,"Kent-East",2010,0,"Total",11328.0135159052,0,0,0
25,"Kent-East",2010,1,"Owner",1307.91142666155,0,0,0
25,"Kent-East",2010,1,"Renter",875.0014818309,0,0,0
25,"Kent-East",2010,2,"Owner",2497.31635093996,0,0,0
25,"Kent-East",2010,2,"Renter",913.463183568977,0,0,0
25,"Kent-East",2010,3,"Owner",1385.64370338792,0,0,0
25,"Kent-East",2010,3,"Renter",647.326167605239,0,0,0
25,"Kent-East",2010,4,"Owner",1304.71732957045,0,0,0
25,"Kent-East",2010,4,"Renter",555.844438052727,0,0,0
25,"Kent-East",2010,5,"Owner",604.605829803074,0,0,0
25,"Kent-East",2010,5,"Renter",374.934235046229,0,0,0
25,"Kent-East",2010,6,"Owner",448.213679625996,0,0,0
25,"Kent-East",2010,7,"Owner",413.035689812175,0,0,0
25,"Kent-East",2010,NA,"Owner",11328.0135159052,0,0,0
25,"Kent-East",2014,0,"Total",11270.1414651346,719.138186507011,437.204973575577,0.0387932107975856
25,"Kent-East",2014,1,"Owner",1305.40403229396,541.518449985375,329.21984127488,0.252197659215399
25,"Kent-East",2014,1,"Renter",911.562558393465,499.918406075617,303.928810372114,0.33341519742513
25,"Kent-East",2014,2,"Owner",2573.75041095378,719.986913524963,437.72096296457,0.170071255200833
25,"Kent-East",2014,2,"Renter",1113.40966485558,637.762811207999,387.732258213159,0.348238631702061
25,"Kent-East",2014,3,"Owner",1206.60158652014,528.915588065106,321.557845268812,0.266498775454282
25,"Kent-East",2014,3,"Renter",692.611205192769,492.017552147584,299.125432248629,0.431880729052565
25,"Kent-East",2014,4,"Owner",1299.31100358552,627.832181498581,381.694864036132,0.293767129642421
25,"Kent-East",2014,4,"Renter",669.441762645361,458.028751587646,278.461708739728,0.415961065290221
25,"Kent-East",2014,5,"Owner",450.777608755836,355.562900704635,216.166894657749,0.479542218732599
25,"Kent-East",2014,5,"Renter",137.514320710007,213.024695576059,129.50981904139,0.941791504860816
25,"Kent-East",2014,6,"Owner",232.018459721848,244.858070237294,148.863136649495,0.641600400364511
25,"Kent-East",2014,6,"Renter",175.417620105333,242.574569624054,147.474866851001,0.840707260550262
25,"Kent-East",2014,7,"Owner",324.827190810814,317.133864619402,192.803699625948,0.593557759572659
25,"Kent-East",2014,7,"Renter",177.494040590203,254.545551297673,154.752706944168,0.871875508775309
25,"Kent-East",2014,NA,"Owner",11270.1414651346,1746.18412489148,1061.60456850365,0.094196206124638
25,"Kent-East",2019,0,"Total",11525.0845525041,624.190285238207,379.480748323524,0.0329265044950211
25,"Kent-East",2019,1,"Owner",1304.35573357026,624.220888570381,379.499353828398,0.290947740759065
25,"Kent-East",2019,1,"Renter",654.05794966679,456.238950079646,277.373586685173,0.424081057078324
25,"Kent-East",2019,2,"Owner",2766.15890778718,748.890696944778,455.293215562744,0.164594020351116
25,"Kent-East",2019,2,"Renter",927.952639215408,582.692233216443,354.251724085862,0.381756254700009
25,"Kent-East",2019,3,"Owner",1444.93228278778,614.089988331825,373.340203814952,0.258379031503572
25,"Kent-East",2019,3,"Renter",625.17675735353,502.928648335082,305.758907719465,0.489075935922169
25,"Kent-East",2019,4,"Owner",1280.13416484356,629.726244891409,382.846372815876,0.299067381630786
25,"Kent-East",2019,4,"Renter",663.93673044762,550.459681510557,334.65572406632,0.50404761285115
25,"Kent-East",2019,5,"Owner",623.680673275075,404.565950920269,245.958633820859,0.394366290892549
25,"Kent-East",2019,5,"Renter",473.225800978485,468.21774520872,284.656177021966,0.601522944085856
25,"Kent-East",2019,6,"Owner",268.752595679327,274.034088445273,166.600896247018,0.619904324369035
25,"Kent-East",2019,6,"Renter",131.944242886131,251.862445121059,153.121494213351,1.16050151839892
25,"Kent-East",2019,7,"Owner",267.283293835445,269.262959608556,163.700255874805,0.612459737104212
25,"Kent-East",2019,7,"Renter",93.4927801775235,204.907839328627,124.575120832118,1.33245712231014
25,"Kent-East",2019,NA,"Owner",11525.0845525041,1840.57275269488,1118.98877963151,0.0970915896134037
26,"Kent-SE",2010,0,"Total",18042.1872503277,0,0,0
26,"Kent-SE",2010,1,"Owner",1827.34567694834,0,0,0
26,"Kent-SE",2010,1,"Renter",2900.84909425435,0,0,0
26,"Kent-SE",2010,2,"Owner",2980.84696610964,0,0,0
26,"Kent-SE",2010,2,"Renter",2152.49994118448,0,0,0
26,"Kent-SE",2010,3,"Owner",1617.15023627057,0,0,0
26,"Kent-SE",2010,3,"Renter",1421.47148106038,0,0,0
26,"Kent-SE",2010,4,"Owner",1462.9249625357,0,0,0
26,"Kent-SE",2010,4,"Renter",1107.5468419942,0,0,0
26,"Kent-SE",2010,5,"Owner",710.305902785013,0,0,0
26,"Kent-SE",2010,5,"Renter",654.861495209088,0,0,0
26,"Kent-SE",2010,6,"Owner",668.218751204791,0,0,0
26,"Kent-SE",2010,7,"Owner",538.165900771176,0,0,0
26,"Kent-SE",2010,NA,"Owner",18042.1872503277,0,0,0
26,"Kent-SE",2014,0,"Total",18021.9091611763,1235.06975839366,750.869097503042,0.0416642371675361
26,"Kent-SE",2014,1,"Owner",1871.02585217171,801.998533699071,487.580487745572,0.260595270332387
26,"Kent-SE",2014,1,"Renter",2960.70713537818,1070.66641029099,650.918958834858,0.219852531531024
26,"Kent-SE",2014,2,"Owner",2554.30961083484,943.954814979389,573.88377878273,0.224672755545544
26,"Kent-SE",2014,2,"Renter",2085.37703251504,1002.76501871931,609.637843932539,0.292339387279667
26,"Kent-SE",2014,3,"Owner",1642.11945651475,965.007710865157,586.683030668009,0.357271834482244
26,"Kent-SE",2014,3,"Renter",1443.36308575729,952.548432960237,579.108327545026,0.401221517481989
26,"Kent-SE",2014,4,"Owner",1644.51628436469,947.871647624743,576.265043948928,0.35041613721177
26,"Kent-SE",2014,4,"Renter",1416.65272220403,901.642145934628,548.159502560546,0.386939928162294
26,"Kent-SE",2014,5,"Owner",592.020912679096,561.478962832437,341.354971428715,0.576592759002325
26,"Kent-SE",2014,5,"Renter",499.092353687932,552.377526931373,335.821691292456,0.672864829146301
26,"Kent-SE",2014,6,"Owner",209.467673258982,304.660350619082,185.220341571506,0.884243084814826
26,"Kent-SE",2014,6,"Renter",478.594951785072,521.775060284887,317.216712621372,0.66280831303843
26,"Kent-SE",2014,7,"Owner",317.474660114488,390.071937692825,237.146899457415,0.746978985257894
26,"Kent-SE",2014,7,"Renter",307.187429910213,421.789992407264,256.430107516009,0.834767580141416
26,"Kent-SE",2014,NA,"Owner",18021.9091611763,2938.50625217188,1786.48495162334,0.099128507176802
26,"Kent-SE",2019,0,"Total",18702.7892888467,1138.67894072591,692.267641368373,0.0370141389434999
26,"Kent-SE",2019,1,"Owner",1679.02255958137,858.371589315114,521.852872043087,0.31080754041399
26,"Kent-SE",2019,1,"Renter",2456.90138883513,983.733018180755,598.067209180175,0.243423367294253
26,"Kent-SE",2019,2,"Owner",2940.58591006037,1130.22331907016,687.126988414701,0.233670094814742
26,"Kent-SE",2019,2,"Renter",2688.10236832523,1237.74038862944,752.492725400398,0.279934549467781
26,"Kent-SE",2019,3,"Owner",1795.21396263377,918.800577973884,558.591088543705,0.311155717463444
26,"Kent-SE",2019,3,"Renter",1414.65132090029,897.993266344342,545.941141284808,0.385919224913577
26,"Kent-SE",2019,4,"Owner",1450.57687007693,808.441575966939,491.497579310618,0.338829047566815
26,"Kent-SE",2019,4,"Renter",1386.64969708561,997.390354563444,606.370280139748,0.437291611150376
26,"Kent-SE",2019,5,"Owner",763.309731979722,626.822622211234,381.08109557017,0.499248312453448
26,"Kent-SE",2019,5,"Renter",703.107787657788,726.184632754101,441.488908712195,0.627910707948343
26,"Kent-SE",2019,6,"Owner",458.619100790987,498.319427450228,302.956700392728,0.660584567607878
26,"Kent-SE",2019,6,"Renter",223.639271752155,336.757901426093,204.734266872263,0.915466524587671
26,"Kent-SE",2019,7,"Owner",390.342033434479,398.494204013698,242.26727380737,0.620653819102565
26,"Kent-SE",2019,7,"Renter",352.06728573283,393.913541337548,239.482428638722,0.680217783200838
26,"Kent-SE",2019,NA,"Owner",18702.7892888467,2857.15638998473,1737.02774713158,0.0928753310698662
27,"Kent-West",2010,0,"Total",10257.0994060892,0,0,0
27,"Kent-West",2010,1,"Owner",1579.5454257442,0,0,0
27,"Kent-West",2010,1,"Renter",1806.54300637813,0,0,0
27,"Kent-West",2010,2,"Owner",1765.2010697757,0,0,0
27,"Kent-West",2010,2,"Renter",1294.04752851458,0,0,0
27,"Kent-West",2010,3,"Owner",751.424736600273,0,0,0
27,"Kent-West",2010,3,"Renter",786.658378983695,0,0,0
27,"Kent-West",2010,4,"Owner",564.090818390225,0,0,0
27,"Kent-West",2010,4,"Renter",527.269139517347,0,0,0
27,"Kent-West",2010,5,"Owner",292.338027918441,0,0,0
27,"Kent-West",2010,5,"Renter",320.705057476413,0,0,0
27,"Kent-West",2010,6,"Owner",303.827388982306,0,0,0
27,"Kent-West",2010,7,"Owner",265.448827807887,0,0,0
27,"Kent-West",2010,NA,"Owner",10257.0994060892,0,0,0
27,"Kent-West",2014,0,"Total",10144.2672299182,786.170784049253,477.957899212176,0.0471160595811739
27,"Kent-West",2014,1,"Owner",1757.6516029898,636.501722062023,386.965570451213,0.220160565263888
27,"Kent-West",2014,1,"Renter",1827.50209492065,661.692251512677,402.280324930213,0.220125780456454
27,"Kent-West",2014,2,"Owner",1561.43549118732,593.25182726794,360.671501431685,0.230987129130406
27,"Kent-West",2014,2,"Renter",1356.7799084821,680.08782779016,413.464041205063,0.304739212764159
27,"Kent-West",2014,3,"Owner",547.663254662821,376.421885412164,228.848256917434,0.417863084603565
27,"Kent-West",2014,3,"Renter",567.973387800747,436.759324453757,265.530815202831,0.467505733377746
27,"Kent-West",2014,4,"Owner",600.605420781825,407.08107974311,247.487723571844,0.412063752687549
27,"Kent-West",2014,4,"Renter",561.57689124648,523.11989270482,318.034312678847,0.566323717439541
27,"Kent-West",2014,5,"Owner",269.151452615352,271.065810044749,164.796311114403,0.612280964910546
27,"Kent-West",2014,5,"Renter",445.272242479714,448.376724153504,272.593692719342,0.612195566472484
27,"Kent-West",2014,6,"Owner",219.448076746051,217.965984068732,132.513909138957,0.603850856675788
27,"Kent-West",2014,6,"Renter",166.301485990538,210.751173517306,128.127615773269,0.770453823729266
27,"Kent-West",2014,7,"Owner",62.4706199860765,144.020342371397,87.5581510789627,1.40158927666282
27,"Kent-West",2014,7,"Renter",200.435300028719,271.94435128387,165.330426262843,0.824856830304612
27,"Kent-West",2014,NA,"Owner",10144.2672299182,1781.9584464796,1083.35381172015,0.106794683851097
27,"Kent-West",2019,0,"Total",10440.2823895642,684.589721413544,416.200998189939,0.0398649176966669
27,"Kent-West",2019,1,"Owner",1321.96269324827,548.3907523065,333.397904421971,0.252199177877524
27,"Kent-West",2019,1,"Renter",1729.18932711216,605.712901216421,368.247296471622,0.212959501136069
27,"Kent-West",2019,2,"Owner",1871.07607308161,595.458067498638,362.012800252777,0.193478397517292
27,"Kent-West",2019,2,"Renter",1247.41908678791,574.193880868411,349.085092715883,0.279845880517006
27,"Kent-West",2019,3,"Owner",622.313174936335,451.024787562211,274.203600960001,0.440619951502799
27,"Kent-West",2019,3,"Renter",792.135683172041,587.051043410989,356.901692522644,0.450556262146228
27,"Kent-West",2019,4,"Owner",672.684665696574,472.028557317322,286.972986278522,0.426608485242276
27,"Kent-West",2019,4,"Renter",642.555605039715,477.322429433398,290.191431998758,0.45162073091063
27,"Kent-West",2019,5,"Owner",334.227730516298,310.233662543076,188.608674632073,0.564311867063574
27,"Kent-West",2019,5,"Renter",356.533818661332,357.008817812577,217.0459498419,0.60876679428851
27,"Kent-West",2019,6,"Owner",127.022980816949,188.879993039355,114.830882179724,0.90401659165285
27,"Kent-West",2019,6,"Renter",277.445798480474,291.179384119391,177.024495887245,0.638050735879871
27,"Kent-West",2019,7,"Owner",232.513852591961,257.378166693654,156.474814826333,0.67296985999768
27,"Kent-West",2019,7,"Renter",213.201899422591,264.986528983633,161.100370660186,0.755623524445561
27,"Kent-West",2019,NA,"Owner",10440.2823895642,1684.09769842686,1023.8587013655,0.0980681042103722
28,"Kirkland",2010,0,"Total",21541.4687501589,0,0,0
28,"Kirkland",2010,1,"Owner",3677.89603313061,0,0,0
28,"Kirkland",2010,1,"Renter",3539.09195715398,0,0,0
28,"Kirkland",2010,2,"Owner",4877.25946075537,0,0,0
28,"Kirkland",2010,2,"Renter",2775.26951268865,0,0,0
28,"Kirkland",2010,3,"Owner",2042.77834652188,0,0,0
28,"Kirkland",2010,3,"Renter",1085.74044397592,0,0,0
28,"Kirkland",2010,4,"Owner",1810.33630536804,0,0,0
28,"Kirkland",2010,4,"Renter",668.411252966626,0,0,0
28,"Kirkland",2010,5,"Owner",512.683124453443,0,0,0
28,"Kirkland",2010,5,"Renter",236.165031157693,0,0,0
28,"Kirkland",2010,6,"Owner",211.741321412661,0,0,0
28,"Kirkland",2010,7,"Owner",104.095960573988,0,0,0
28,"Kirkland",2010,NA,"Owner",21541.4687501589,0,0,0
28,"Kirkland",2014,0,"Total",21673.6175389942,1306.77237978019,794.461196040971,0.0366556803270894
28,"Kirkland",2014,1,"Owner",3389.77281049762,1186.21428113832,721.16707632935,0.212747908678718
28,"Kirkland",2014,1,"Renter",3475.66270687204,1262.63539963586,767.627817422267,0.220857972180247
28,"Kirkland",2014,2,"Owner",5005.07824488006,1378.45086373888,838.038620064733,0.167437666118807
28,"Kirkland",2014,2,"Renter",2808.86158597346,1142.81082519443,694.779648759679,0.247352753951701
28,"Kirkland",2014,3,"Owner",2010.80861025393,979.014443453437,595.198519437816,0.295999587629901
28,"Kirkland",2014,3,"Renter",1138.60779460424,850.838592425292,517.27313511915,0.454303174078433
